Date,Month,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,Total_load
7,2,14.3,4.27,0.14,238.95,17.8,1,42,18,71.16666667
7,2,14.31,3.948,0.116,239.53,16.4,1,38,17,65.8
7,2,14.32,2.676,0.088,241.26,11,1,17,18,44.6
7,2,14.33,3.79,0.074,239.17,15.8,1,33,18,63.16666667
7,2,14.34,3.818,0.082,239.28,15.8,2,37,17,63.63333333
7,2,14.35,3.124,0.1,240.24,13.2,1,27,18,52.06666667
7,2,14.36,2.912,0.128,241.16,12.2,1,23,18,48.53333333
7,2,14.37,3.514,0.114,239.83,14.6,1,34,17,58.56666667
7,2,14.38,2.586,0.126,241.01,10.8,1,17,18,43.1
7,2,14.39,3.778,0.102,239.5,15.8,2,36,18,62.96666667
7,2,14.4,3.462,0.104,238.66,14.6,1,31,17,57.7
7,2,14.41,2.724,0.114,238.94,11.4,1,18,18,45.4
7,2,14.42,3.552,0.104,238.59,15,1,33,17,59.2
7,2,14.43,2.812,0.118,239.84,11.8,1,22,18,46.86666667
7,2,14.44,3.046,0.112,240.5,13.2,1,23,18,50.76666667
7,2,14.45,3.492,0.362,239.79,14.8,2,28,17,58.2
7,2,14.46,3.23,0.414,240.43,13.8,1,19,18,53.83333333
7,2,14.47,3.522,0.12,240.88,14.8,1,31,18,58.7
7,2,14.48,1.716,0.14,242.55,7,1,4,18,28.6
7,2,14.49,2.458,0,242.09,10.2,1,14,18,40.96666667
7,2,14.5,2.91,0,242.92,12.6,1,21,18,48.5
7,2,14.51,3.932,0.05,241.66,16.2,2,37,18,65.53333333
7,2,14.52,5.25,0,240.38,22.2,1,12,18,87.5
7,2,14.53,5.088,0.066,240.73,21.2,1,4,17,84.8
7,2,14.54,5.094,0.236,241.05,21.2,1,5,18,84.9
7,2,14.55,4.76,0.212,242.08,19.8,1,5,18,79.33333333
7,2,14.56,3.814,0.206,243.17,16.2,2,4,18,63.56666667
7,2,14.57,2.28,0.206,244.73,9.2,1,5,19,38
7,2,14.58,2.208,0.21,244.42,9,1,5,18,36.8
7,2,14.59,2.104,0.212,243.55,8.6,1,5,18,35.06666667
7,2,15,1.942,0.148,241.84,8,1,3,18,32.36666667
7,2,15.01,1.81,0.136,242.3,7.4,2,1,18,30.16666667
7,2,15.02,1.84,0.142,243.1,7.6,1,2,18,30.66666667
7,2,15.03,1.822,0.138,243.4,7.4,1,1,18,30.36666667
7,2,15.04,1.844,0.148,243.32,7.6,1,2,19,30.73333333
7,2,15.05,1.812,0.14,243.03,7.4,2,2,18,30.2
7,2,15.06,1.824,0.142,242.73,7.4,1,1,18,30.4
7,2,15.07,1.768,0,243.69,7.2,1,2,18,29.46666667
7,2,15.08,1.746,0,243.14,7.2,1,2,18,29.1
7,2,15.09,1.746,0,242.27,7.2,1,1,18,29.1
7,2,15.1,1.732,0,242.51,7,2,2,18,28.86666667
7,2,15.11,1.75,0,242.55,7.2,1,1,18,29.16666667
7,2,15.12,1.742,0,243.04,7,1,2,18,29.03333333
7,2,15.13,1.77,0.068,243.83,7.2,1,1,19,29.5
7,2,15.14,1.734,0.07,244.65,7,1,2,18,28.9
7,2,15.15,1.736,0.078,244.73,7,1,1,18,28.93333333
7,2,15.16,1.742,0.048,244.08,7,1,2,19,29.03333333
7,2,15.17,1.986,0,242.77,8.2,1,1,18,33.1
7,2,15.18,2.038,0,242.09,8.4,1,1,18,33.96666667
7,2,15.19,2.066,0,242.79,8.4,1,2,18,34.43333333
7,2,15.2,2.042,0,242.33,8.4,2,1,18,34.03333333
7,2,15.21,2.04,0,242.43,8.4,1,1,18,34
7,2,15.22,2.106,0.11,241.6,8.6,1,2,18,35.1
7,2,15.23,2.13,0.14,242.1,8.8,1,1,18,35.5
7,2,15.24,3.26,0.136,241.35,14.2,1,22,17,54.33333333
7,2,15.25,4.24,0.33,240.43,17.6,0,36,18,70.66666667
7,2,15.26,3.762,0.296,240.34,16.2,1,28,18,62.7
7,2,15.27,4.852,0.268,239.04,20.6,9,36,17,80.86666667
7,2,15.28,5.912,0.246,239.3,25,38,27,18,98.53333333
7,2,15.29,6.368,0.246,238.52,26.6,37,36,17,106.1333333
7,2,15.3,6.346,0.27,238.8,26.6,38,36,18,105.7666667
7,2,15.31,6.314,0.274,238.43,26.4,38,36,17,105.2333333
7,2,15.32,6.308,0.274,238.36,26.4,37,36,18,105.1333333
7,2,15.33,6.336,0.28,239.1,26.4,38,36,17,105.6
7,2,15.34,6.37,0.28,239.38,26.6,38,36,18,106.1666667
7,2,15.35,6.328,0.284,239.25,26.4,38,36,17,105.4666667
7,2,15.36,6.342,0.284,239.52,26.4,37,36,18,105.7
7,2,15.37,5.318,0.31,241.61,22.2,39,20,18,88.63333333
7,2,15.38,4.656,0.326,242.19,19.2,38,5,18,77.6
7,2,15.39,5.374,0.326,240.55,22.4,39,17,18,89.56666667
7,2,15.4,6.442,0.304,239.17,26.8,37,36,17,107.3666667
7,2,15.41,6.332,0.27,238.75,26.4,37,36,18,105.5333333
7,2,15.42,5.098,0.162,239.85,21.6,20,37,17,84.96666667
7,2,15.43,3.692,0.276,240.86,15.4,0,30,18,61.53333333
7,2,15.44,2.226,0.304,241.96,9.2,0,4,18,37.1
7,2,15.45,2.898,0.304,241.18,12,0,14,18,48.3
7,2,15.46,3.88,0.322,241.02,16.2,0,30,18,64.66666667
7,2,15.47,3.23,0.296,241.45,13.6,0,22,18,53.83333333
7,2,15.48,3.684,0.278,240.23,15.4,0,28,17,61.4
7,2,15.49,2.428,0.302,241.97,10.2,0,8,18,40.46666667
7,2,15.5,2.536,0.274,241.47,10.6,0,11,18,42.26666667
7,2,15.51,3.366,0.274,240.96,14.2,0,24,18,56.1
7,2,15.52,3.528,0.262,240.99,14.8,0,28,18,58.8
7,2,15.53,3.298,0.284,242.21,13.8,0,22,18,54.96666667
7,2,15.54,2.776,0.298,244.82,11.8,0,16,18,46.26666667
7,2,15.55,3.068,0.314,243.79,13.2,0,8,18,51.13333333
7,2,15.56,4.62,0.282,240.77,19.2,0,19,18,77
7,2,15.57,5.804,0.27,238.47,24.2,0,36,18,96.73333333
7,2,15.58,5.796,0.258,238.54,24.2,0,36,17,96.6
7,2,15.59,5.642,0.264,238.06,23.6,0,36,18,94.03333333
7,2,16,3.574,0.26,240.74,15,0,23,17,59.56666667
7,2,16.01,3.786,0.254,240.67,15.8,0,27,18,63.1
7,2,16.02,3.558,0.162,241.89,14.8,0,25,18,59.3
7,2,16.03,3.81,0.176,242.25,16,0,26,18,63.5
7,2,16.04,3.124,0.174,243.61,13.2,0,16,18,52.06666667
7,2,16.05,2.796,0.192,243.41,11.6,0,8,18,46.6
7,2,16.06,3.568,0.262,242.65,14.8,0,19,18,59.46666667
7,2,16.07,4.582,0.212,241.64,19,0,37,18,76.36666667
7,2,16.08,3.368,0.162,243.06,13.8,0,18,18,56.13333333
7,2,16.09,3.978,0.17,242.42,16.6,0,27,18,66.3
7,2,16.1,2.552,0.16,242.9,10.4,0,4,19,42.53333333
7,2,16.11,2.524,0.174,241.89,10.4,0,4,17,42.06666667
7,2,16.12,2.532,0.156,242.51,10.4,0,3,19,42.2
7,2,16.13,2.386,0.18,241.98,9.8,0,4,17,39.76666667
7,2,16.14,2.206,0.154,241.59,9,0,3,18,36.76666667
7,2,16.15,2.452,0.306,241.11,10.2,0,3,18,40.86666667
7,2,16.16,2.546,0.304,242.14,10.6,0,3,18,42.43333333
7,2,16.17,2.7,0.358,242.43,11.2,0,4,18,45
7,2,16.18,2.566,0.246,242.06,10.6,0,0,18,42.76666667
7,2,16.19,2.568,0.256,243.41,10.6,0,1,18,42.8
7,2,16.2,2.486,0.388,243.52,10.2,0,0,19,41.43333333
7,2,16.21,2.532,0.47,243.37,10.6,0,0,18,42.2
7,2,16.22,2.532,0.46,244.23,10.4,0,0,18,42.2
7,2,16.23,2.554,0.462,244.73,10.6,0,0,18,42.56666667
7,2,16.24,2.526,0.458,245.08,10.4,0,0,19,42.1
7,2,16.25,2.52,0.45,243.73,10.4,0,1,18,42
7,2,16.26,2.492,0.442,243.14,10.4,0,0,18,41.53333333
7,2,16.27,2.494,0.438,241.97,10.4,0,0,18,41.56666667
7,2,16.28,2.472,0.432,241.86,10.2,0,0,18,41.2
7,2,16.29,2.492,0.438,242,10.4,0,0,18,41.53333333
7,2,16.3,2.856,0.44,242.44,12.4,0,0,18,47.6
7,2,16.31,4.636,0.432,239.87,19.4,0,1,18,77.26666667
7,2,16.32,4.626,0.452,239.19,19.4,0,0,17,77.1
7,2,16.33,4.716,0.484,238.87,19.8,1,0,18,78.6
7,2,16.34,4.566,0.46,240.18,19.2,17,0,17,76.1
7,2,16.35,4.754,0.392,240.28,19.8,38,0,18,79.23333333
7,2,16.36,4.748,0.394,240.76,19.6,39,0,18,79.13333333
7,2,16.37,5.106,0.4,241,21.2,38,0,18,85.1
7,2,16.38,6.026,0.38,240.24,25,39,0,17,100.4333333
7,2,16.39,6.036,0.386,240.11,25,38,1,18,100.6
7,2,16.4,4.342,0.404,241.93,18.4,11,0,18,72.36666667
7,2,16.41,3.258,0.42,242.57,13.8,1,0,18,54.3
7,2,16.42,2.54,0.424,243.37,10.6,1,0,18,42.33333333
7,2,16.43,2.554,0.428,242.73,10.6,1,0,18,42.56666667
7,2,16.44,2.53,0.42,242.76,10.4,2,0,18,42.16666667
7,2,16.45,2.562,0.444,242.94,10.6,1,1,19,42.7
7,2,16.46,2.5,0.456,243.08,10.4,1,0,18,41.66666667
7,2,16.47,2.392,0.404,242.76,10,1,0,18,39.86666667
7,2,16.48,3.168,0.314,241.76,14,14,0,18,52.8
7,2,16.49,4.57,0.294,240.46,19,38,0,17,76.16666667
7,2,16.5,3.984,0.302,240.43,17,30,0,18,66.4
7,2,16.51,2.326,0.35,242.2,9.6,1,1,18,38.76666667
7,2,16.52,2.354,0.326,242.07,9.8,1,0,18,39.23333333
7,2,16.53,3.294,0.3,240.93,14.4,16,0,18,54.9
7,2,16.54,4.566,0.29,240.46,19,38,0,18,76.1
7,2,16.55,4.526,0.278,239.71,18.8,38,0,17,75.43333333
7,2,16.56,4.598,0.374,238.96,19.2,38,2,18,76.63333333
7,2,16.57,4.614,0.396,239.26,19.2,38,1,17,76.9
7,2,16.58,4.616,0.408,239.67,19.2,38,2,18,76.93333333
7,2,16.59,4.59,0.4,239.32,19.2,37,1,18,76.5
7,2,17,4.382,0.404,239.39,18.6,36,2,17,73.03333333
7,2,17.01,2.364,0.438,240.45,10,0,1,18,39.4
7,2,17.02,2.282,0.438,240.69,9.6,1,2,18,38.03333333
7,2,17.03,2.264,0.426,240.08,9.6,0,2,17,37.73333333
7,2,17.04,2,0.448,239.72,8.4,0,1,18,33.33333333
7,2,17.05,1.998,0.4,238.79,8.4,0,2,18,33.3
7,2,17.06,2.034,0.402,239.13,8.6,0,1,17,33.9
7,2,17.07,2.088,0.452,239.3,8.8,0,2,18,34.8
7,2,17.08,2.144,0.536,239.36,9.2,0,1,17,35.73333333
7,2,17.09,1.982,0.54,239.51,8.6,0,1,18,33.03333333
7,2,17.1,1.842,0.546,239.58,8,0,2,17,30.7
7,2,17.11,2.218,0.576,240.01,9.6,0,1,18,36.96666667
7,2,17.12,2.254,0.418,239.31,9.6,0,1,18,37.56666667
7,2,17.13,2.24,0.402,239.18,9.4,0,2,17,37.33333333
7,2,17.14,2.242,0.404,239.75,9.4,0,1,18,37.36666667
7,2,17.15,2.25,0.408,240.38,9.4,0,1,18,37.5
7,2,17.16,2.258,0.408,240.42,9.4,0,1,17,37.63333333
7,2,17.17,2.466,0.404,239.95,10.4,0,2,18,41.1
7,2,17.18,2.504,0.404,239.8,10.4,0,1,18,41.73333333
7,2,17.19,2.592,0.402,239.77,10.8,0,1,17,43.2
7,2,17.2,2.328,0.386,240.4,9.8,0,1,18,38.8
7,2,17.21,2.394,0.36,240,10,0,2,18,39.9
7,2,17.22,2.38,0.348,239.63,10,0,1,17,39.66666667
7,2,17.23,2.478,0.222,239.69,10.4,0,0,18,41.3
7,2,17.24,2.684,0.282,239.21,11.2,0,0,17,44.73333333
7,2,17.25,2.634,0.316,239.02,11,0,0,18,43.9
7,2,17.26,2.674,0.298,237.42,11.2,0,0,17,44.56666667
7,2,17.27,2.69,0.174,237.81,11.2,0,0,18,44.83333333
7,2,17.28,2.766,0.174,237.85,11.6,0,0,17,46.1
7,2,17.29,2.766,0.176,238.58,11.6,0,0,17,46.1
7,2,17.3,2.76,0.178,238.98,11.4,0,0,18,46
7,2,17.31,2.756,0.184,238.44,11.6,0,0,17,45.93333333
7,2,17.32,2.776,0.194,238.71,11.6,0,0,18,46.26666667
7,2,17.33,2.424,0.2,238.91,10,0,0,17,40.4
7,2,17.34,2.386,0.2,238.66,10,0,0,18,39.76666667
7,2,17.35,2.236,0.204,238.99,9.4,0,0,17,37.26666667
7,2,17.36,3.006,0.192,238.19,12.8,0,0,18,50.1
7,2,17.37,3.198,0.166,238.22,13.6,0,0,17,53.3
7,2,17.38,2.138,0.104,239.84,8.8,0,0,18,35.63333333
7,2,17.39,2.174,0.104,239.87,9,0,0,18,36.23333333
7,2,17.4,2.164,0.102,239.27,9,0,0,17,36.06666667
7,2,17.41,2.142,0.108,239.71,8.8,0,0,18,35.7
7,2,17.42,2.146,0.11,240.09,8.8,0,0,17,35.76666667
7,2,17.43,2.152,0.112,240.43,8.8,0,0,18,35.86666667
7,2,17.44,2.146,0.11,240.08,8.8,0,0,18,35.76666667
7,2,17.45,2.144,0.11,239.95,8.8,0,0,18,35.73333333
7,2,17.46,2.144,0.11,239.91,8.8,0,0,17,35.73333333
7,2,17.47,2.124,0.106,238.63,8.8,0,0,18,35.4
7,2,17.48,2.112,0.102,237.87,8.8,0,0,17,35.2
7,2,17.49,2.124,0.106,238.74,8.8,0,0,18,35.4
7,2,17.5,2.116,0.104,238.22,8.8,0,0,17,35.26666667
7,2,17.51,2.118,0.104,238.27,8.8,0,0,17,35.3
7,2,17.52,2.12,0.106,238.47,8.8,0,0,18,35.33333333
7,2,17.53,2.114,0.102,238.03,8.8,0,0,17,35.23333333
7,2,17.54,2.118,0.104,238.28,8.8,0,0,18,35.3
7,2,17.55,2.12,0.104,238.37,8.8,0,0,17,35.33333333
7,2,17.56,2.112,0.102,237.95,8.8,0,0,17,35.2
7,2,17.57,2.104,0.1,237.47,8.8,0,0,18,35.06666667
7,2,17.58,2.108,0.102,237.61,8.8,0,0,17,35.13333333
7,2,17.59,2.146,0.098,237.06,9,0,0,17,35.76666667
7,2,18,2.216,0.206,237.07,9.4,0,0,18,36.93333333
7,2,18.01,2.202,0.226,236.64,9.2,0,0,17,36.7
7,2,18.02,2.276,0.224,236.52,9.6,0,0,17,37.93333333
7,2,18.03,2.294,0.222,236.2,9.6,0,0,17,38.23333333
7,2,18.04,2.424,0.222,236.45,10.2,0,0,17,40.4
7,2,18.05,2.44,0.218,235.76,10.4,0,0,17,40.66666667
7,2,18.06,3.35,0.204,235.44,14.6,0,0,17,55.83333333
7,2,18.07,3.124,0.228,234.57,13.6,0,0,17,52.06666667
7,2,18.08,3.106,0.232,234.76,13.4,0,0,17,51.76666667
7,2,18.09,3.17,0.236,235.56,13.8,0,0,17,52.83333333
7,2,18.1,2.434,0.218,236.18,10.4,0,0,17,40.56666667
7,2,18.11,2.284,0.224,236.78,9.6,0,0,18,38.06666667
7,2,18.12,2.424,0.226,237.06,10.2,0,0,17,40.4
7,2,18.13,2.408,0.226,237.09,10.2,0,0,17,40.13333333
7,2,18.14,2.438,0.226,237.13,10.2,0,0,17,40.63333333
7,2,18.15,2.412,0.23,237.76,10.2,0,0,18,40.2
7,2,18.16,2.392,0.268,237.72,10,0,0,17,39.86666667
7,2,18.17,2.734,0.314,236.83,11.8,0,0,17,45.56666667
7,2,18.18,3.506,0.504,236.06,15,0,0,17,58.43333333
7,2,18.19,3.492,0.42,236.74,14.8,0,0,18,58.2
7,2,18.2,3.476,0.376,236.93,14.8,0,0,17,57.93333333
7,2,18.21,3.322,0.354,236.35,14,0,0,17,55.36666667
7,2,18.22,3.186,0.364,236.54,13.4,0,0,17,53.1
7,2,18.23,3.292,0.378,236.28,14,0,0,17,54.86666667
7,2,18.24,3.272,0.372,236.65,13.8,0,0,17,54.53333333
7,2,18.25,3.106,0.364,236.02,13.2,0,0,18,51.76666667
7,2,18.26,3.168,0.368,236.54,13.4,0,0,17,52.8
7,2,18.27,3.302,0.36,235.66,14,0,0,17,55.03333333
7,2,18.28,3.5,0.354,235.1,14.8,0,0,17,58.33333333
7,2,18.29,3.44,0.258,235.15,14.6,0,0,17,57.33333333
7,2,18.3,3.39,0.176,234.87,14.4,0,0,17,56.5
7,2,18.31,3.254,0.086,234.39,13.8,0,0,17,54.23333333
7,2,18.32,3.484,0.126,234.55,14.8,0,0,16,58.06666667
7,2,18.33,3.322,0,234.48,14.2,0,0,17,55.36666667
7,2,18.34,3.312,0,234.23,14,0,0,17,55.2
7,2,18.35,3.434,0,234.22,14.6,0,0,17,57.23333333
7,2,18.36,3.476,0,234.12,14.8,0,0,17,57.93333333
7,2,18.37,3.542,0,234.85,15,0,0,17,59.03333333
7,2,18.38,3.442,0,235.31,14.6,0,0,17,57.36666667
7,2,18.39,3.64,0.14,234.86,15.4,0,0,17,60.66666667
7,2,18.4,3.332,0.106,234.43,14.2,0,0,17,55.53333333
7,2,18.41,3.008,0.132,235.11,12.8,0,0,17,50.13333333
7,2,18.42,2.912,0.13,234.92,12.4,0,0,17,48.53333333
7,2,18.43,2.824,0.128,234.77,12,0,0,17,47.06666667
7,2,18.44,2.854,0.126,235.64,12,0,0,17,47.56666667
7,2,18.45,2.916,0.124,235.36,12.4,0,0,17,48.6
7,2,18.46,2.966,0.112,235.41,12.6,0,0,17,49.43333333
7,2,18.47,2.904,0.128,234.59,12.4,0,0,17,48.4
7,2,18.48,2.96,0.126,236.15,12.6,0,0,17,49.33333333
7,2,18.49,3.176,0.128,237.91,13.4,0,0,17,52.93333333
7,2,18.5,3.132,0.13,235.74,13.2,0,0,17,52.2
7,2,18.51,3.138,0.13,236.02,13.2,0,0,17,52.3
7,2,18.52,3.234,0.13,235.92,13.6,0,0,17,53.9
7,2,18.53,3.174,0.09,235.13,13.4,0,0,17,52.9
7,2,18.54,3.288,0,236.72,13.8,0,0,18,54.8
7,2,18.55,3.428,0,236.48,14.4,0,0,17,57.13333333
7,2,18.56,3.306,0,237.12,13.8,0,0,17,55.1
7,2,18.57,3.316,0,237.77,13.8,0,0,17,55.26666667
7,2,18.58,3.44,0,237.75,14.4,0,0,18,57.33333333
7,2,18.59,3.168,0,237.29,13.4,0,0,17,52.8
7,2,19,2.976,0,238,12.4,0,0,17,49.6
7,2,19.01,3.094,0,239.13,13,0,0,18,51.56666667
7,2,19.02,3.07,0,238.46,12.8,0,0,17,51.16666667
7,2,19.03,3.07,0,239.37,12.8,0,0,18,51.16666667
7,2,19.04,2.984,0,239.81,12.4,0,0,18,49.73333333
7,2,19.05,2.836,0,239.5,11.8,0,0,17,47.26666667
7,2,19.06,2.916,0,240.08,12.2,0,0,18,48.6
7,2,19.07,2.91,0,240.97,12,0,0,18,48.5
7,2,19.08,2.736,0,240.13,11.4,0,0,17,45.6
7,2,19.09,2.74,0.068,240.59,11.4,0,0,18,45.66666667
7,2,19.1,2.924,0.128,239.93,12.2,0,0,18,48.73333333
7,2,19.11,2.738,0.136,239.86,11.4,0,0,18,45.63333333
7,2,19.12,2.56,0.094,238.48,10.6,0,0,17,42.66666667
7,2,19.13,2.458,0,239.32,10.2,0,0,18,40.96666667
7,2,19.14,2.526,0,239.47,10.6,0,0,17,42.1
7,2,19.15,2.578,0,239.96,10.8,0,0,18,42.96666667
7,2,19.16,2.566,0,240.01,10.6,0,0,18,42.76666667
7,2,19.17,2.622,0,239.93,10.8,0,0,17,43.7
7,2,19.18,2.688,0,239.14,11.2,0,0,18,44.8
7,2,19.19,3.024,0,239.43,12.6,0,0,17,50.4
7,2,19.2,2.98,0,239.5,12.4,0,0,18,49.66666667
7,2,19.21,2.96,0,239.17,12.4,0,0,17,49.33333333
7,2,19.22,2.998,0.062,239.63,12.4,0,0,18,49.96666667
7,2,19.23,3,0.07,239.23,12.4,0,0,18,50
7,2,19.24,2.984,0.072,239.5,12.4,0,0,17,49.73333333
7,2,19.25,3.01,0.07,240.16,12.4,0,0,18,50.16666667
7,2,19.26,3.002,0.07,240.34,12.4,0,0,18,50.03333333
7,2,19.27,3.01,0.07,240.67,12.4,0,0,17,50.16666667
7,2,19.28,3.056,0.052,240.29,12.6,0,0,18,50.93333333
7,2,19.29,3.132,0.064,240.62,13,0,0,18,52.2
7,2,19.3,3,0.066,240.73,12.4,0,1,18,50
7,2,19.31,2.886,0.068,241.15,12,0,2,18,48.1
7,2,19.32,3.13,0.064,240.6,13,0,1,17,52.16666667
7,2,19.33,3.152,0.066,241.24,13,0,2,18,52.53333333
7,2,19.34,3.282,0.066,241.77,13.6,0,1,18,54.7
7,2,19.35,2.91,0.068,240.96,12,0,1,18,48.5
7,2,19.36,2.718,0.072,241.18,11.2,0,2,18,45.3
7,2,19.37,2.942,0.066,240.39,12.2,0,1,18,49.03333333
7,2,19.38,3.056,0.062,239.53,12.8,0,2,17,50.93333333
7,2,19.39,2.974,0.062,239.69,12.4,0,1,18,49.56666667
7,2,19.4,2.85,0.062,239.66,11.8,0,1,17,47.5
7,2,19.41,3.238,0.182,239.71,13.4,0,2,18,53.96666667
7,2,19.42,3.268,0.062,240.48,13.6,0,1,18,54.46666667
7,2,19.43,3.504,0.058,240.8,14.4,0,1,18,58.4
7,2,19.44,3.256,0.064,241.97,13.4,0,2,18,54.26666667
7,2,19.45,3.072,0.066,241.63,12.6,0,1,17,51.2
7,2,19.46,3.4,0.06,241.06,14,0,1,18,56.66666667
7,2,19.47,3.578,0.194,240.11,14.8,0,2,18,59.63333333
7,2,19.48,3.44,0.19,240.08,14.2,0,1,18,57.33333333
7,2,19.49,3.184,0.186,238.81,13.4,0,1,17,53.06666667
7,2,19.5,3.148,0.188,239.28,13.2,0,1,18,52.46666667
7,2,19.51,3.356,0.186,239.01,14,0,2,17,55.93333333
7,2,19.52,3.338,0.184,238.42,14,0,1,18,55.63333333
7,2,19.53,3.094,0.188,239,13,0,1,17,51.56666667
7,2,19.54,2.788,0.128,240.06,11.6,0,1,18,46.46666667
7,2,19.55,2.922,0.072,239,12.2,0,0,17,48.7
7,2,19.56,3.172,0.068,238.68,13.2,0,0,18,52.86666667
7,2,19.57,3.154,0.07,239.39,13.2,0,0,18,52.56666667
7,2,19.58,3.214,0.072,240.26,13.4,0,0,17,53.56666667
7,2,19.59,3.416,0.16,241.12,14.2,0,0,18,56.93333333
7,2,20,3.17,0.182,240.86,13.2,0,0,18,52.83333333
7,2,20.01,2.946,0.18,240.3,12.2,0,0,18,49.1
7,2,20.02,2.926,0.176,239.28,12.2,0,0,17,48.76666667
7,2,20.03,3.136,0.174,239.08,13,0,0,18,52.26666667
7,2,20.04,3.16,0.176,239.95,13.2,0,0,17,52.66666667
7,2,20.05,2.932,0.172,240.11,12.2,0,0,18,48.86666667
7,2,20.06,2.97,0,239.19,12.4,0,0,18,49.5
7,2,20.07,3.154,0,240.09,13,0,0,17,52.56666667
7,2,20.08,3.942,0.078,239.12,17.2,12,0,18,65.7
7,2,20.09,5.258,0.134,238.05,22,39,0,17,87.63333333
7,2,20.1,5.228,0.136,238.45,21.8,38,0,18,87.13333333
7,2,20.11,5.29,0.132,237.2,22.2,38,0,17,88.16666667
7,2,20.12,5.31,0.116,236.91,22.4,38,0,17,88.5
7,2,20.13,5.016,0,237.45,21,38,0,18,83.6
7,2,20.14,5.02,0,237.46,21,39,0,17,83.66666667
7,2,20.15,5.098,0.132,237.74,21.4,38,0,17,84.96666667
7,2,20.16,5.204,0.236,238.95,21.8,38,0,18,86.73333333
7,2,20.17,5.132,0.226,238.6,21.4,39,0,17,85.53333333
7,2,20.18,5.126,0.216,238,21.4,38,0,18,85.43333333
7,2,20.19,5.1,0.208,237.42,21.4,38,0,17,85
7,2,20.2,5.082,0.206,237.57,21.4,39,0,17,84.7
7,2,20.21,5.024,0.196,235.65,21.2,37,0,17,83.73333333
7,2,20.22,5.02,0.194,235.58,21.2,38,0,17,83.66666667
7,2,20.23,5.024,0.19,235.72,21.2,37,0,17,83.73333333
7,2,20.24,5.03,0.19,236.36,21.2,38,0,18,83.83333333
7,2,20.25,5.082,0.19,237.17,21.4,38,0,17,84.7
7,2,20.26,4.316,0.198,238.41,18.8,25,0,17,71.93333333
7,2,20.27,2.898,0.208,239.61,12,1,0,18,48.3
7,2,20.28,3.114,0.202,238.56,13.4,4,0,17,51.9
7,2,20.29,5.074,0.184,237.1,21.4,38,0,18,84.56666667
7,2,20.3,5.104,0.186,237.95,21.4,38,0,17,85.06666667
7,2,20.31,5.128,0.186,238.63,21.4,39,0,17,85.46666667
7,2,20.32,5.112,0.184,238.27,21.4,38,0,18,85.2
7,2,20.33,4.648,0.188,238.81,19.8,32,0,17,77.46666667
7,2,20.34,2.914,0.206,240.97,12,1,0,18,48.56666667
7,2,20.35,2.926,0.206,241.35,12,1,0,18,48.76666667
7,2,20.36,2.932,0.206,241.65,12,2,0,18,48.86666667
7,2,20.37,3.002,0.204,241.61,12.4,1,0,18,50.03333333
7,2,20.38,3.108,0.188,242.57,12.8,1,0,18,51.8
7,2,20.39,4.238,0.194,240.39,18.2,21,0,18,70.63333333
7,2,20.4,5.222,0.26,239.18,21.8,39,0,17,87.03333333
7,2,20.41,5.288,0.318,239.67,22,39,0,18,88.13333333
7,2,20.42,5.298,0.32,240.23,22,39,0,18,88.3
7,2,20.43,5.316,0.322,240.75,22,39,0,17,88.6
7,2,20.44,5.352,0.326,241.55,22.2,39,0,18,89.2
7,2,20.45,5.342,0.326,241.32,22,40,0,18,89.03333333
7,2,20.46,5.314,0.322,240.71,22,39,0,18,88.56666667
7,2,20.47,5.152,0.312,238.53,21.6,38,0,17,85.86666667
7,2,20.48,3.02,0.338,241.16,12.6,2,0,18,50.33333333
7,2,20.49,3.014,0.336,240.96,12.6,1,0,18,50.23333333
7,2,20.5,4.674,0.39,239.61,20,26,0,18,77.9
7,2,20.51,5.34,0.42,239.86,22.2,39,0,17,89
7,2,20.52,5.374,0.424,240.35,22.4,39,0,18,89.56666667
7,2,20.53,4.48,0.438,242.07,19.2,26,0,18,74.66666667
7,2,20.54,3.154,0.462,244.33,13,1,0,18,52.56666667
7,2,20.55,3.166,0.466,245.01,13,1,0,19,52.76666667
7,2,20.56,4.94,0.438,242.33,20.8,30,0,18,82.33333333
7,2,20.57,5.392,0.428,241.16,22.4,39,0,18,89.86666667
7,2,20.58,5.3,0.416,239.16,22.2,39,0,17,88.33333333
7,2,20.59,3.718,0.424,240.11,16,13,0,18,61.96666667
7,2,21,2.99,0.306,241.05,12.4,1,0,18,49.83333333
7,2,21.01,2.964,0.304,240.39,12.4,1,0,17,49.4
7,2,21.02,5.002,0.278,237.43,21.2,35,0,18,83.36666667
7,2,21.03,5.122,0.276,237.14,21.6,38,0,17,85.36666667
7,2,21.04,5.082,0.192,237.17,21.4,38,0,17,84.7
7,2,21.05,3.46,0.186,239.57,15,12,0,18,57.66666667
7,2,21.06,2.854,0.096,240.71,11.8,0,0,18,47.56666667
7,2,21.07,2.856,0.096,240.88,11.8,0,0,17,47.6
7,2,21.08,2.842,0.096,240.56,11.8,0,0,18,47.36666667
7,2,21.09,2.848,0.096,240.46,11.8,0,0,18,47.46666667
7,2,21.1,2.818,0.094,239.88,11.6,0,0,18,46.96666667
7,2,21.11,2.844,0.096,240.33,11.8,0,0,17,47.4
7,2,21.12,2.87,0.098,241.29,11.8,0,0,18,47.83333333
